Transaction_ID,Invoice_Number,Vendor,Department,Amount,Invoice_Date,Due_Date,Payment_Date,Payment_Method,PO_Status,Country,Currency,High_Value,Missing_PO,Late_Payment,Duplicate_Invoice,Risk_Score,Risk_Level
TRX102052,INV202052,PwC,Customer Service,39238.89,2026-07-13,2026-08-12,2026-08-11,Wire,No,United States,USD,False,True,False,False,3,High
TRX102053,INV201855,Lenovo,R&D,6678.53,2026-07-22,2026-08-21,2026-08-21,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX102054,INV202054,PwC,Supply Chain,1780.19,2025-09-15,2025-10-15,2025-10-12,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102055,INV202055,Apple,Customer Service,48492.65,2026-08-04,2026-09-03,2026-09-08,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102056,INV202056,CDW,R&D,98749.96,2026-01-26,2026-02-25,2026-02-17,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102057,INV202057,Google,IT,8592.6,2025-10-31,2025-11-30,2025-12-13,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102058,INV202058,Lenovo,Procurement,2937.4,2026-03-13,2026-04-12,2026-05-24,ACH,No,United States,USD,False,True,True,False,3,High
TRX102059,INV202059,Adobe,Operations,89247.91,2025-10-17,2025-11-16,2025-11-14,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102060,INV202060,Apple,Procurement,2252.68,2026-07-04,2026-08-03,2026-08-12,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102061,INV202061,Intel,Sales,1321.0,2026-02-22,2026-03-24,2026-03-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102062,INV202062,Lenovo,R&D,5834.87,2026-05-14,2026-06-13,2026-07-15,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX102063,INV202063,CDW,Finance,9854.31,2025-12-21,2026-01-20,2026-01-12,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX102064,INV208658,IBM,IT,460.65,2026-02-15,2026-03-17,2026-03-16,ACH,No,Canada,CAD,False,True,False,True,5,High
TRX102065,INV202065,Oracle,IT,2116.98,2025-12-13,2026-01-12,2026-01-05,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102066,INV202066,EY,R&D,9760.28,2025-11-07,2025-12-07,2026-01-13,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX102067,INV206746,Oracle,Customer Service,1806.78,2026-02-07,2026-03-09,2026-03-24,ACH,Yes,Germany,EUR,False,False,True,True,4,High
TRX102068,INV202068,Oracle,Marketing,8180.52,2026-02-02,2026-03-04,2026-02-25,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102069,INV202069,Deloitte,Legal,3856.08,2025-09-09,2025-10-09,2025-09-29,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102070,INV202070,PwC,R&D,7177.17,2026-07-29,2026-08-28,2026-08-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102071,INV202071,Apple,IT,7272.61,2026-01-22,2026-02-21,2026-02-26,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX102072,INV202072,Apple,Customer Service,568.91,2026-06-07,2026-07-07,2026-07-03,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102073,INV202073,IBM,Sales,4145.81,2026-07-04,2026-08-03,2026-08-29,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX102074,INV202074,Cisco,Engineering,10676.07,2025-12-17,2026-01-16,2026-01-23,Check,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX102075,INV202075,Adobe,HR,138248.94,2026-01-02,2026-02-01,2026-01-23,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102076,INV202076,HP,Operations,2759.86,2026-02-25,2026-03-27,2026-03-27,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102077,INV202077,Apple,Engineering,49724.7,2025-10-23,2025-11-22,2025-11-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102078,INV202078,Lenovo,Customer Service,46652.31,2025-09-26,2025-10-26,2025-10-25,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102079,INV202079,PwC,R&D,4254.94,2025-11-07,2025-12-07,2025-12-05,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102080,INV202080,CDW,Legal,6108.64,2026-07-12,2026-08-11,2026-08-20,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102081,INV202081,EY,Accounting,9950.56,2026-03-03,2026-04-02,2026-03-30,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102082,INV202082,EY,Legal,4589.99,2026-01-03,2026-02-02,2026-01-30,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX102083,INV202083,IBM,Finance,69905.16,2025-09-28,2025-10-28,2025-11-10,Credit Card,Yes,United Kingdom,GBP,True,False,True,False,2,Medium
TRX102084,INV202084,Deloitte,Customer Service,8739.55,2025-12-02,2026-01-01,2025-12-26,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX102085,INV202085,EY,HR,191111.78,2025-12-21,2026-01-20,2026-01-26,ACH,Yes,United Kingdom,GBP,True,False,True,False,2,Medium
TRX102086,INV202086,Accenture,Procurement,7090.06,2026-06-05,2026-07-05,2026-06-27,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102087,INV202087,Apple,Accounting,7992.62,2026-02-02,2026-03-04,2026-02-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102088,INV202088,IBM,Legal,1710.92,2026-03-31,2026-04-30,2026-04-27,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102089,INV202089,Adobe,Engineering,20656.04,2026-04-11,2026-05-11,2026-05-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102090,INV202090,Microsoft,HR,5107.4,2025-11-06,2025-12-06,2025-12-05,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102091,INV202091,Dell Technologies,Engineering,9387.16,2026-05-31,2026-06-30,2026-06-30,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX102092,INV202092,HP,IT,118903.72,2026-07-23,2026-08-22,2026-08-14,ACH,Yes,South Korea,KRW,True,False,False,False,1,Medium
TRX102093,INV202093,Deloitte,Marketing,141653.98,2026-03-26,2026-04-25,2026-05-10,Wire,Yes,United States,USD,True,False,True,False,3,High
TRX102094,INV202094,Deloitte,Operations,172524.06,2026-01-30,2026-03-01,2026-02-23,Wire,Yes,United States,USD,True,False,False,True,5,High
TRX102095,INV202095,HP,Accounting,9346.21,2025-10-04,2025-11-03,2025-12-14,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX102096,INV202096,NVIDIA,Supply Chain,7555.28,2026-05-21,2026-06-20,2026-06-11,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX102097,INV202097,Accenture,R&D,8181.19,2025-10-04,2025-11-03,2025-10-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102098,INV202098,NVIDIA,Sales,179329.2,2026-04-24,2026-05-24,2026-05-23,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102099,INV202099,HP,Customer Service,245.59,2026-01-29,2026-02-28,2026-03-24,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX102100,INV202100,Deloitte,Customer Service,32470.98,2026-07-05,2026-08-04,2026-07-29,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102101,INV202101,Deloitte,Procurement,5597.8,2026-02-18,2026-03-20,2026-03-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102102,INV208549,KPMG,R&D,8379.69,2026-03-26,2026-04-25,2026-04-24,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX102103,INV202103,KPMG,Sales,42437.47,2025-08-25,2025-09-24,2025-09-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102104,INV202104,PwC,Operations,2295.61,2025-08-16,2025-09-15,2025-09-12,Check,Yes,Germany,EUR,False,False,False,False,0,Low
TRX102105,INV202105,NVIDIA,Procurement,7663.01,2026-06-09,2026-07-09,2026-07-15,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX102106,INV202106,Lenovo,Compliance,5502.13,2026-07-15,2026-08-14,2026-08-10,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102107,INV202107,Adobe,IT,125506.97,2026-04-05,2026-05-05,2026-04-27,ACH,Yes,Germany,EUR,True,False,False,False,1,Medium
TRX102108,INV202108,SAP,Legal,131028.82,2026-05-10,2026-06-09,2026-05-30,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102109,INV202109,Microsoft,Legal,6236.76,2026-01-01,2026-01-31,2026-01-26,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX102110,INV202110,Dell Technologies,Customer Service,9375.48,2026-06-08,2026-07-08,2026-08-03,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102111,INV202111,Dell Technologies,Operations,65257.5,2025-10-27,2025-11-26,2025-11-17,Credit Card,Yes,United States,USD,True,False,False,False,1,Medium
TRX102112,INV202112,Lenovo,Accounting,6898.11,2026-04-19,2026-05-19,2026-05-13,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102113,INV202113,Oracle,Marketing,4120.62,2025-08-07,2025-09-06,2025-08-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102114,INV200676,Apple,Operations,106.44,2026-02-05,2026-03-07,2026-02-27,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX102115,INV202115,EY,HR,12380.84,2025-12-18,2026-01-17,2026-01-13,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102116,INV202116,Intel,Accounting,8641.95,2026-03-18,2026-04-17,2026-06-01,Check,No,United States,USD,False,True,True,False,3,High
TRX102117,INV202117,EY,IT,8916.91,2026-04-05,2026-05-05,2026-05-02,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX102118,INV202118,Accenture,Engineering,1378.44,2026-03-17,2026-04-16,2026-04-06,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX102119,INV202119,NVIDIA,Operations,2382.94,2026-01-27,2026-02-26,2026-02-28,ACH,No,United States,USD,False,True,True,False,3,High
TRX102120,INV202120,CDW,Sales,165929.2,2026-01-29,2026-02-28,2026-02-27,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102121,INV202121,Microsoft,Sales,5114.17,2025-08-06,2025-09-05,2025-08-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102122,INV202122,Amazon,Sales,100521.61,2026-02-21,2026-03-23,2026-03-15,Credit Card,Yes,Canada,CAD,True,False,False,False,1,Medium
TRX102123,INV202123,Google,HR,3470.63,2025-08-08,2025-09-07,2025-09-03,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX102124,INV202124,EY,Customer Service,290.29,2026-02-13,2026-03-15,2026-03-13,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102125,INV202125,KPMG,IT,6984.97,2025-11-12,2025-12-12,2025-12-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102126,INV202126,Cisco,Operations,8497.95,2026-07-27,2026-08-26,2026-08-21,Check,Yes,United States,USD,False,False,False,True,3,High
TRX102127,INV202127,Accenture,Legal,43860.45,2025-08-10,2025-09-09,2025-08-30,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102128,INV202128,Apple,Procurement,3856.88,2026-05-28,2026-06-27,2026-06-23,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102129,INV202129,Oracle,Customer Service,1949.02,2026-04-07,2026-05-07,2026-06-14,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX102130,INV202130,Intel,Compliance,250.81,2026-05-26,2026-06-25,2026-07-05,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102131,INV202131,Microsoft,HR,6408.35,2026-07-02,2026-08-01,2026-09-03,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX102132,INV202132,IBM,Accounting,3986.56,2025-09-12,2025-10-12,2025-10-04,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX102133,INV202133,Intel,Procurement,8776.93,2025-09-08,2025-10-08,2025-10-06,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102134,INV202134,Apple,Marketing,5976.61,2025-09-27,2025-10-27,2025-10-19,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102135,INV202135,HP,Operations,17167.24,2025-10-13,2025-11-12,2025-11-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102136,INV202136,Adobe,Procurement,183489.22,2026-02-12,2026-03-14,2026-03-06,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102137,INV202137,NVIDIA,Compliance,7165.57,2026-05-29,2026-06-28,2026-06-20,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102138,INV202138,CDW,Engineering,768.5,2025-11-09,2025-12-09,2026-01-10,Wire,Yes,Germany,EUR,False,False,True,False,2,Medium
TRX102139,INV202139,Dell Technologies,Operations,1035.19,2025-12-27,2026-01-26,2026-01-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102140,INV202140,PwC,Supply Chain,5926.56,2025-12-18,2026-01-17,2026-01-14,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX102141,INV202141,Amazon,Legal,540.12,2025-12-30,2026-01-29,2026-01-24,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102142,INV202142,CDW,Compliance,5520.14,2026-02-26,2026-03-28,2026-03-20,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX102143,INV202143,Deloitte,IT,8832.47,2026-08-01,2026-08-31,2026-09-11,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102144,INV202144,KPMG,Marketing,1858.56,2025-10-25,2025-11-24,2025-11-18,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102145,INV202145,Google,Marketing,1639.32,2026-04-11,2026-05-11,2026-05-05,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX102146,INV202146,IBM,Engineering,39910.91,2026-06-10,2026-07-10,2026-07-05,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102147,INV202147,IBM,Engineering,229.15,2026-03-31,2026-04-30,2026-04-23,Credit Card,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102148,INV202148,IBM,Sales,15223.38,2026-06-14,2026-07-14,2026-07-09,Check,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102149,INV202149,Google,HR,11657.15,2026-05-09,2026-06-08,2026-06-11,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX102150,INV202150,HP,IT,128.57,2025-09-07,2025-10-07,2025-10-24,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102151,INV202151,Accenture,Procurement,4039.05,2025-12-20,2026-01-19,2026-01-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102152,INV202152,Dell Technologies,Operations,6022.33,2026-02-22,2026-03-24,2026-03-24,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX102153,INV202153,CDW,Finance,16364.85,2025-08-24,2025-09-23,2025-10-02,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102154,INV202154,Google,Compliance,131181.84,2025-08-07,2025-09-06,2025-09-05,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102155,INV202155,Cisco,Accounting,238.52,2025-10-05,2025-11-04,2025-10-31,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102156,INV202156,Lenovo,Procurement,181551.94,2026-02-02,2026-03-04,2026-02-25,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX102157,INV202157,Deloitte,R&D,3680.54,2026-01-09,2026-02-08,2026-02-02,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102158,INV202158,Microsoft,Procurement,108727.44,2026-05-18,2026-06-17,2026-06-11,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102159,INV202159,HP,HR,6507.51,2026-02-27,2026-03-29,2026-03-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102160,INV202160,HP,Compliance,3025.63,2026-06-14,2026-07-14,2026-07-07,Wire,Yes,Germany,EUR,False,False,False,False,1,Medium
TRX102161,INV202161,Intel,Operations,3273.56,2025-09-07,2025-10-07,2025-09-28,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102162,INV202162,Microsoft,Supply Chain,47965.74,2026-02-13,2026-03-15,2026-03-15,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX102163,INV202163,IBM,Operations,3180.24,2025-08-19,2025-09-18,2025-09-20,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX102164,INV202164,Google,Sales,8069.48,2025-10-20,2025-11-19,2025-12-01,Credit Card,No,United Kingdom,GBP,False,True,True,False,3,High
TRX102165,INV202165,Oracle,HR,3710.24,2026-06-17,2026-07-17,2026-07-10,ACH,Yes,Mexico,MXN,False,False,False,True,3,High
TRX102166,INV202166,Google,Accounting,8361.09,2026-06-24,2026-07-24,2026-08-02,ACH,Yes,Japan,JPY,False,False,True,False,1,Medium
TRX102167,INV202167,Adobe,HR,41134.48,2026-01-25,2026-02-24,2026-02-23,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX102168,INV202168,Lenovo,Customer Service,38822.08,2025-08-21,2025-09-20,2025-10-29,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX102169,INV202169,Cisco,HR,115487.92,2025-08-31,2025-09-30,2025-09-24,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102170,INV202170,Deloitte,Legal,59537.32,2026-07-08,2026-08-07,2026-08-01,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX102171,INV202171,Dell Technologies,Supply Chain,178.4,2026-06-29,2026-07-29,2026-07-28,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX102172,INV202172,Intel,Marketing,33837.78,2026-02-26,2026-03-28,2026-03-23,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102173,INV202173,Oracle,Accounting,19581.17,2025-08-16,2025-09-15,2025-09-09,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102174,INV202174,Amazon,IT,1313.14,2026-07-09,2026-08-08,2026-08-09,Credit Card,No,United States,USD,False,True,True,False,3,High
TRX102175,INV202175,EY,Sales,8982.88,2025-11-27,2025-12-27,2026-02-07,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX102176,INV202176,Cisco,Engineering,28112.21,2026-07-21,2026-08-20,2026-08-20,Wire,Yes,United Kingdom,GBP,False,False,False,False,1,Medium
TRX102177,INV202177,Dell Technologies,Finance,6893.96,2026-03-06,2026-04-05,2026-04-03,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102178,INV202178,Amazon,Accounting,5534.93,2026-05-06,2026-06-05,2026-06-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102179,INV202179,Adobe,Engineering,27317.82,2026-04-21,2026-05-21,2026-07-01,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102180,INV202180,KPMG,Finance,2020.56,2025-12-27,2026-01-26,2026-03-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102181,INV202181,Deloitte,Legal,45012.48,2025-09-01,2025-10-01,2025-10-05,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX102182,INV202182,HP,Legal,4126.7,2025-10-02,2025-11-01,2025-10-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102183,INV202183,Microsoft,R&D,3635.39,2025-10-31,2025-11-30,2025-11-27,Check,Yes,Germany,EUR,False,False,False,False,0,Low
TRX102184,INV202184,NVIDIA,HR,6617.02,2026-06-05,2026-07-05,2026-06-25,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX102185,INV202185,IBM,Accounting,3265.91,2025-12-24,2026-01-23,2026-01-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102186,INV202992,EY,Engineering,40769.58,2026-06-28,2026-07-28,2026-07-24,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX102187,INV202187,Oracle,Finance,2061.34,2025-12-03,2026-01-02,2025-12-28,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102188,INV202188,Dell Technologies,Customer Service,5798.57,2026-05-07,2026-06-06,2026-06-03,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX102189,INV202189,CDW,HR,44392.28,2025-09-24,2025-10-24,2025-10-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102190,INV202190,Accenture,Sales,1982.03,2026-07-31,2026-08-30,2026-08-29,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX102191,INV202191,Google,R&D,1379.11,2026-04-26,2026-05-26,2026-05-17,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX102192,INV202192,Apple,Finance,4645.24,2026-02-03,2026-03-05,2026-03-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102193,INV202193,Deloitte,R&D,8550.05,2026-07-26,2026-08-25,2026-08-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102194,INV202194,NVIDIA,Operations,42945.06,2025-08-23,2025-09-22,2025-09-20,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX102195,INV202195,Apple,Compliance,7958.18,2026-01-10,2026-02-09,2026-02-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102196,INV202196,Cisco,HR,2700.29,2026-06-06,2026-07-06,2026-06-29,Credit Card,No,United States,USD,False,True,False,False,2,Medium
TRX102197,INV202197,Oracle,Engineering,6383.93,2025-12-06,2026-01-05,2026-01-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102198,INV202198,EY,Marketing,36600.16,2026-05-12,2026-06-11,2026-06-03,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX102199,INV202199,Lenovo,Marketing,34717.3,2026-07-19,2026-08-18,2026-09-09,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX102200,INV202200,KPMG,Compliance,12666.76,2025-12-27,2026-01-26,2026-01-24,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102201,INV202201,Adobe,Accounting,10252.52,2026-05-14,2026-06-13,2026-06-06,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX102202,INV202202,PwC,HR,8895.94,2025-08-14,2025-09-13,2025-09-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX102203,INV202203,SAP,Operations,5752.01,2025-11-12,2025-12-12,2025-12-23,ACH,Yes,Canada,CAD,False,False,True,False,1,Medium
TRX102204,INV202204,KPMG,Finance,2589.13,2026-08-02,2026-09-01,2026-08-24,Check,Yes,United States,USD,False,False,False,False,0,Low
